Transaction_ID,Date,Customer_ID,Product_ID,Total_Cost,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
851,2020-01-02 17:43:47,1029,533,5096.553818493923,Direct,Low,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,South,USA
500,2020-01-06 03:01:37,1017,526,3249.675455,Online,High,WH-2,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,False,West,Canada
768,2020-01-04 07:34:03,1008,509,7942.96082,Reseller,Low,WH-1,2-Day,Pending,Unsatisfied,False,Late,Wire Transfer,True,South,Canada
510,2020-01-09 15:47:02,1088,533,7046.332711,Direct,High,WH-1,2-Day,Backorder,Satisfied,True,Damaged,Cash,False,West,Mexico
857,2020-01-06 19:53:31,1056,559,2113.927196,Online,Medium,WH-1,Overnight,Pending,Satisfied,False,Unknown,Credit Card,True,North,USA
660,2020-01-04 21:11:21,1026,508,2364.334309,Online,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico
675,2020-01-02 14:42:10,1017,544,895.0001185,Online,Critical,WH-1,2-Day,Pending,Neutral,True,Not Specified,Cash,True,South,Canada
477,2020-01-03 12:19:28,1015,537,3324.228441,Reseller,Low,WH-3,2-Day,Backorder,Neutral,False,Late,Wire Transfer,False,East,Canada
359,2020-01-03 16:12:58,1038,533,5096.553818493923,Partner,Critical,WH-2,2-Day,Cancelled,Neutral,False,Wrong Item,Wire Transfer,False,West,Canada
482,2020-01-06 11:01:37,1009,549,8347.614503,Direct,Low,WH-1,2-Day,Backorder,Satisfied,True,Unknown,PayPal,True,West,Canada
370,2020-01-03 17:30:49,1053,504,3083.986751,Partner,Critical,WH-3,2-Day,Backorder,Satisfied,False,Unknown,Credit Card,True,South,USA
880,2020-01-08 17:17:50,1015,503,9588.844122,Direct,Critical,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,False,West,USA
828,2020-01-02 22:16:13,1004,503,2252.360985,Online,Critical,WH-1,Overnight,Pending,Satisfied,True,Wrong Item,PayPal,True,East,USA
889,2020-01-06 17:43:47,1070,535,5096.553818493923,Reseller,Critical,WH-1,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,True,North,Mexico
432,2020-01-05 03:14:36,1006,539,7239.669214,Direct,Critical,WH-2,Regular,Delivered,Satisfied,False,Late,Cash,True,North,Canada
290,2020-01-09 23:21:05,1003,539,8179.854519,Online,Critical,WH-1,2-Day,Pending,Satisfied,True,Wrong Item,Wire Transfer,True,South,Canada
792,2020-01-01 16:12:58,1085,519,5096.553818493923,Partner,Medium,WH-1,Overnight,Cancelled,Satisfied,True,Unknown,Credit Card,False,North,USA
760,2020-01-09 23:47:02,1057,555,9425.901596,Online,Low,WH-3,2-Day,Cancelled,Satisfied,True,Damaged,Cash,False,South,Canada
174,2020-01-07 15:34:03,1086,553,3462.85464,Direct,Critical,WH-1,Regular,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,Mexico
621,2020-01-01 20:32:26,1082,545,5714.291615,Online,Low,WH-3,Express,Backorder,Neutral,False,Not Specified,Cash,True,West,Mexico
514,2020-01-04 11:14:36,1063,512,653.9037747,Partner,High,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,Canada
72,2020-01-04 02:35:41,1066,550,8078.456502,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,False,Late,PayPal,True,East,Mexico
132,2020-01-08 07:34:03,1061,511,1560.1335,Reseller,Medium,WH-3,2-Day,Backorder,Neutral,True,Late,PayPal,False,East,USA
283,2020-01-07 06:55:08,1014,511,2486.06405,Online,High,WH-1,Express,Backorder,Neutral,True,Wrong Item,Cash,False,East,Canada
560,2020-01-02 16:51:54,1004,555,4550.78439,Direct,High,WH-3,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,East,USA
389,2020-01-06 15:34:03,1038,536,9416.032943,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,True,Wrong Item,Cash,False,West,Mexico
398,2020-01-03 00:51:54,1010,503,4472.375488,Online,Low,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
567,2020-01-07 05:24:19,1010,518,5096.553818493923,Partner,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Credit Card,True,South,Mexico
64,2020-01-02 11:53:31,1094,530,2236.958909,Online,High,WH-3,Overnight,Backorder,Satisfied,False,Unknown,Cash,False,South,Canada
181,2020-01-02 22:55:08,1002,507,9387.102879,Direct,High,WH-3,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,True,East,USA
499,2020-01-06 02:09:44,1091,520,8727.964681,Direct,Medium,WH-2,Express,Delivered,Unsatisfied,False,Late,PayPal,True,North,Mexico
988,2020-01-04 12:06:29,1091,545,2217.45893,Direct,Critical,WH-3,2-Day,Delivered,Unsatisfied,True,Late,Cash,False,East,Canada
963,2020-01-06 19:53:31,1072,501,5214.272608,Partner,High,WH-2,Regular,Cancelled,Unsatisfied,False,Late,Cash,False,East,Mexico
365,2020-01-06 14:42:10,1025,531,5383.906704,Direct,Medium,WH-2,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,False,West,Canada
24,2020-01-04 02:09:44,1092,543,7387.557725,Online,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,Cash,True,West,Canada
854,2020-01-02 11:27:34,1062,509,8500.571078,Direct,Low,WH-1,Express,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Canada
820,2020-01-01 08:51:54,1037,513,6241.413537,Reseller,High,WH-3,2-Day,Delivered,Satisfied,True,Late,PayPal,True,South,Mexico
604,2020-01-01 12:19:28,1085,531,6672.986444,Online,Medium,WH-1,Express,Pending,Neutral,False,Not Specified,PayPal,False,East,Mexico
93,2020-01-06 02:09:44,1030,559,1390.876999,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,True,Not Specified,Credit Card,True,North,Mexico
541,2020-01-07 23:34:03,1030,550,6440.636615,Partner,Critical,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,East,Canada
361,2020-01-03 08:38:55,1023,512,9193.076959,Direct,High,WH-3,2-Day,Cancelled,Neutral,False,Late,PayPal,True,East,Mexico
850,2020-01-06 16:51:54,1046,537,5642.066054,Direct,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,PayPal,False,West,Mexico
84,2020-01-01 07:21:05,1091,556,3000.849792,Reseller,Medium,WH-2,Express,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,True,North,Mexico
340,2020-01-08 18:35:41,1035,544,7449.120417,Direct,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Cash,True,South,Mexico
640,2020-01-01 16:12:58,1044,533,6888.818995,Direct,Critical,WH-2,Express,Backorder,Unsatisfied,True,Late,Credit Card,True,East,Canada
625,2020-01-06 09:43:47,1069,554,2782.841673,Online,High,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,PayPal,False,East,Mexico
544,2020-01-06 21:11:21,1045,555,1069.461358,Online,Critical,WH-1,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
211,2020-01-05 17:17:50,1018,524,3481.841727,Online,High,WH-2,2-Day,Cancelled,Satisfied,False,Damaged,Credit Card,False,East,USA
911,2020-01-02 01:04:52,1057,516,8409.811847,Direct,Critical,WH-3,Express,Delivered,Neutral,True,Not Specified,Wire Transfer,False,South,Canada
18,2020-01-08 20:19:28,1098,551,4866.048544,Partner,High,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,False,North,Canada
194,2020-01-07 05:11:21,1089,530,4974.122398,Direct,Critical,WH-1,2-Day,Cancelled,Neutral,True,Not Specified,PayPal,True,North,USA
856,2020-01-04 01:04:52,1016,533,1233.281537,Direct,Medium,WH-3,2-Day,Cancelled,Satisfied,True,Late,Wire Transfer,True,East,Mexico
607,2020-01-07 16:00:00,1055,504,7424.922401,Reseller,High,WH-3,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,Mexico
817,2020-01-01 08:12:58,1045,510,5930.27267,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Wire Transfer,True,North,USA
501,2020-01-03 21:37:18,1043,529,4942.971519,Direct,High,WH-2,Overnight,Pending,Neutral,True,Damaged,Wire Transfer,False,North,Canada
847,2020-01-04 12:45:24,1096,546,1431.073005,Online,Low,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,South,Mexico
180,2020-01-01 00:51:54,1088,552,8428.432007,Partner,High,WH-3,Regular,Pending,Neutral,True,Damaged,Wire Transfer,False,West,Canada
252,2020-01-06 20:06:29,1066,540,7519.233433,Online,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Damaged,Credit Card,True,North,Mexico
289,2020-01-08 16:38:55,1077,509,4119.4171,Online,Low,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,West,Mexico
714,2020-01-06 00:00:00,1059,527,6751.971072,Partner,High,WH-3,2-Day,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,East,USA
339,2020-01-02 07:47:02,1030,551,5273.059228,Direct,Medium,WH-2,Express,Pending,Unsatisfied,False,Late,Cash,False,South,Canada
654,2020-01-09 14:55:08,1040,502,2273.079428,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,PayPal,False,North,Mexico
96,2020-01-08 09:30:49,1005,512,880.561631,Partner,Low,WH-3,Regular,Delivered,Unsatisfied,False,Damaged,Cash,True,West,Mexico
582,2020-01-07 23:08:06,1067,519,9052.509056,Online,Medium,WH-1,2-Day,Pending,Unsatisfied,True,Late,Credit Card,False,West,USA
237,2020-01-02 16:51:54,1075,524,6741.789733,Partner,Critical,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,East,USA
202,2020-01-07 14:29:11,1044,538,1028.252456,Online,Critical,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,East,Canada
987,2020-01-03 06:29:11,1040,518,5935.168155,Partner,Medium,WH-3,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,West,Mexico
320,2020-01-07 18:22:42,1050,512,6312.394691,Partner,High,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,West,Canada
254,2020-01-07 02:09:44,1092,550,6757.817568,Online,High,WH-2,Express,Pending,Neutral,False,Damaged,Cash,True,West,Mexico
545,2020-01-09 17:56:45,1093,508,5096.553818493923,Online,Critical,WH-1,Regular,Cancelled,Satisfied,True,Late,PayPal,False,East,USA
595,2020-01-06 17:17:50,1096,509,7423.391517,Online,Low,WH-1,Regular,Delivered,Neutral,True,Late,PayPal,False,East,Mexico
745,2020-01-04 18:35:41,1039,556,8783.174082,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Late,Wire Transfer,True,North,USA
947,2020-01-09 17:43:47,1067,538,7912.020161,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,True,Not Specified,Credit Card,False,South,USA
80,2020-01-04 20:19:28,1098,554,2594.790503,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,True,Not Specified,PayPal,False,West,USA
874,2020-01-05 00:00:00,1025,508,5151.618722,Direct,Low,WH-3,Express,Delivered,Satisfied,False,Damaged,PayPal,True,North,Mexico
727,2020-01-01 19:14:36,1083,513,8230.371765,Online,Critical,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,PayPal,True,West,USA
492,2020-01-02 10:35:41,1075,559,9929.527057,Online,High,WH-3,2-Day,Backorder,Neutral,True,Wrong Item,Credit Card,True,South,Canada
845,2020-01-02 12:06:29,1018,539,5096.553818493923,Online,Critical,WH-3,2-Day,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,West,USA
899,2020-01-04 11:27:34,1025,505,8805.919674,Reseller,Low,WH-1,2-Day,Cancelled,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
308,2020-01-02 02:22:42,1009,506,1150.279299,Reseller,High,WH-1,Overnight,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,USA
788,2020-01-04 13:24:19,1071,539,8236.674403,Online,High,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,South,Canada
800,2020-01-08 15:47:02,1072,549,959.445755,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Unknown,Wire Transfer,False,East,Mexico
189,2020-01-01 03:01:37,1018,503,1929.486575,Direct,Critical,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,East,Mexico
27,2020-01-08 06:03:15,1095,539,7881.968214,Reseller,Medium,WH-3,Overnight,Cancelled,Neutral,True,Damaged,Wire Transfer,True,South,USA
231,2020-01-03 23:21:05,1022,538,5096.553818493923,Online,Medium,WH-3,Regular,Delivered,Unsatisfied,True,Damaged,Credit Card,True,East,Canada
521,2020-01-03 04:58:23,1081,543,7770.951957,Reseller,Critical,WH-2,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,False,East,Mexico
593,2020-01-03 09:56:45,1034,550,6137.883136,Online,High,WH-2,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,South,USA
843,2020-01-02 13:24:19,1013,542,8841.318372,Reseller,High,WH-2,2-Day,Cancelled,Satisfied,False,Late,PayPal,False,West,Mexico
586,2020-01-04 03:27:34,1072,553,5096.553818493923,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,PayPal,False,South,Mexico
81,2020-01-05 13:50:16,1082,501,2572.971578,Direct,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Wrong Item,Credit Card,True,South,Mexico
151,2020-01-05 09:43:47,1078,559,7864.818492,Direct,High,WH-2,Overnight,Delivered,Neutral,False,Unknown,Credit Card,False,South,USA
806,2020-01-01 21:11:21,1094,521,5769.526735,Direct,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,False,East,Mexico
895,2020-01-09 01:17:50,1011,522,3824.409609,Online,Low,WH-2,Overnight,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Canada
410,2020-01-08 09:30:49,1015,530,8431.998454,Partner,High,WH-3,Express,Delivered,Satisfied,False,Not Specified,PayPal,False,North,Canada
468,2020-01-02 09:56:45,1036,543,1038.464106,Reseller,High,WH-3,Express,Backorder,Unsatisfied,False,Not Specified,PayPal,False,North,Mexico
475,2020-01-07 16:51:54,1055,557,5096.553818493923,Reseller,Low,WH-2,Express,Backorder,Unsatisfied,False,Damaged,PayPal,True,West,USA
602,2020-01-08 01:56:45,1037,553,8399.424165,Online,Medium,WH-2,2-Day,Backorder,Neutral,False,Damaged,PayPal,False,South,USA
89,2020-01-08 20:19:28,1038,547,7627.524757,Partner,Critical,WH-2,Overnight,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,False,West,Mexico
689,2020-01-03 07:34:03,1012,523,7166.513602,Direct,Low,WH-3,Regular,Pending,Satisfied,True,Late,PayPal,False,East,USA
896,2020-01-04 05:50:16,1062,544,7933.045216,Reseller,Medium,WH-2,2-Day,Pending,Satisfied,True,Damaged,PayPal,False,North,Mexico
162,2020-01-05 12:32:26,1048,512,8557.037733,Online,Low,WH-1,2-Day,Backorder,Neutral,True,Unknown,Wire Transfer,True,South,Mexico
188,2020-01-02 20:32:26,1023,558,5096.553818493923,Online,High,WH-2,Express,Cancelled,Satisfied,True,Late,Wire Transfer,False,South,USA
771,2020-01-03 12:06:29,1081,524,1681.285494,Direct,Critical,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
539,2020-01-01 04:06:29,1062,552,7077.365908,Direct,Medium,WH-2,Express,Cancelled,Satisfied,False,Wrong Item,Cash,False,North,USA
813,2020-01-06 01:56:45,1031,528,5640.581336,Partner,Critical,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Credit Card,True,North,USA
219,2020-01-07 03:14:36,1041,530,1638.965388,Partner,High,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,True,North,Mexico
814,2020-01-02 08:25:57,1024,507,6248.350426,Online,High,WH-2,Regular,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
610,2020-01-08 11:14:36,1007,546,500.291829,Online,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Late,Wire Transfer,True,West,USA
448,2020-01-03 00:38:55,1100,545,8771.540327,Direct,Critical,WH-3,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
134,2020-01-08 17:04:52,1019,503,3169.972627,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Late,Cash,True,North,Canada
450,2020-01-08 04:19:28,1005,547,2505.696454,Direct,High,WH-3,Regular,Pending,Neutral,False,Not Specified,Credit Card,False,East,Mexico
946,2020-01-09 13:50:16,1009,512,3870.902628,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Cash,True,East,USA
748,2020-01-07 20:19:28,1044,504,8128.612875,Partner,Low,WH-2,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
213,2020-01-08 13:11:21,1086,511,3080.515222,Direct,Medium,WH-1,Express,Delivered,Neutral,False,Late,Cash,True,West,Mexico
436,2020-01-04 08:51:54,1090,525,5723.751346,Online,High,WH-3,Express,Backorder,Satisfied,False,Damaged,Wire Transfer,True,East,Mexico
558,2020-01-07 06:42:10,1051,534,764.5962878,Reseller,Low,WH-2,Regular,Cancelled,Unsatisfied,False,Wrong Item,PayPal,False,North,USA
776,2020-01-03 10:48:39,1025,524,882.7124284,Direct,High,WH-3,Express,Delivered,Satisfied,True,Wrong Item,PayPal,True,North,Mexico
790,2020-01-03 02:09:44,1023,525,1755.706749,Reseller,High,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,Mexico
982,2020-01-07 18:22:42,1058,512,6170.979622,Reseller,Low,WH-1,Regular,Cancelled,Neutral,False,Late,Credit Card,True,South,Mexico
954,2020-01-09 17:56:45,1040,550,6296.025259,Direct,Critical,WH-2,2-Day,Cancelled,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
767,2020-01-08 00:25:57,1083,526,8372.202608,Reseller,Critical,WH-3,Overnight,Backorder,Neutral,False,Damaged,PayPal,False,North,USA
68,2020-01-03 20:06:29,1023,504,9714.301991,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,True,West,USA
187,2020-01-04 12:45:24,1003,560,2046.514397,Direct,Medium,WH-1,Regular,Delivered,Neutral,False,Wrong Item,Cash,False,South,Mexico
520,2020-01-08 07:08:06,1071,559,2498.026285,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Wrong Item,Wire Transfer,False,North,Mexico
62,2020-01-01 04:19:28,1005,560,3147.1091,Partner,Critical,WH-2,Express,Backorder,Unsatisfied,True,Unknown,Cash,False,East,USA
351,2020-01-08 00:12:58,1089,503,6935.661677,Online,Low,WH-3,Overnight,Cancelled,Unsatisfied,True,Unknown,Wire Transfer,False,South,USA
150,2020-01-07 22:55:08,1049,503,5096.553818493923,Direct,Medium,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,Cash,False,West,Mexico
955,2020-01-04 16:00:00,1025,545,5137.687915,Reseller,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,PayPal,True,West,USA
227,2020-01-06 00:00:00,1059,545,2061.852526,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,True,Late,Cash,False,North,USA
279,2020-01-06 12:19:28,1012,555,3832.781539,Partner,Medium,WH-3,2-Day,Backorder,Satisfied,True,Unknown,PayPal,False,South,Mexico
324,2020-01-02 02:35:41,1034,525,3871.527993,Direct,Medium,WH-1,Express,Pending,Neutral,True,Wrong Item,Cash,False,East,USA
94,2020-01-01 22:42:10,1051,535,5118.23961,Reseller,Critical,WH-2,2-Day,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,USA
257,2020-01-03 02:22:42,1079,502,2138.976831,Online,Low,WH-1,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,False,South,Canada
636,2020-01-08 02:35:41,1094,519,8218.5013,Direct,Low,WH-2,2-Day,Pending,Satisfied,False,Damaged,Wire Transfer,False,East,USA
659,2020-01-05 06:16:13,1004,526,8574.61364,Reseller,Medium,WH-3,Express,Delivered,Satisfied,False,Damaged,Wire Transfer,False,East,Mexico
100,2020-01-07 13:37:18,1056,533,9130.128243,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,False,Unknown,Credit Card,True,West,Canada
203,2020-01-05 08:38:55,1025,548,565.3406411,Partner,High,WH-2,Express,Backorder,Neutral,False,Wrong Item,Cash,False,East,USA
497,2020-01-08 03:14:36,1091,509,6764.51814,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,West,Mexico
163,2020-01-04 15:47:02,1061,518,9498.033898,Reseller,High,WH-3,2-Day,Pending,Neutral,False,Unknown,PayPal,False,North,Mexico
358,2020-01-09 21:50:16,1051,515,8524.326136,Online,Medium,WH-2,Regular,Pending,Satisfied,False,Late,PayPal,True,North,Mexico
915,2020-01-07 03:53:31,1006,512,7074.480254,Partner,Low,WH-3,Express,Backorder,Neutral,True,Not Specified,Credit Card,True,East,Mexico
282,2020-01-01 17:17:50,1090,540,3617.705087,Online,High,WH-3,Overnight,Pending,Unsatisfied,False,Not Specified,Wire Transfer,False,West,Mexico
670,2020-01-05 16:38:55,1042,505,6063.082997,Reseller,Low,WH-2,Overnight,Cancelled,Satisfied,True,Wrong Item,Credit Card,True,East,Canada
628,2020-01-08 23:08:06,1002,521,1418.125926,Direct,Low,WH-3,Regular,Cancelled,Satisfied,True,Damaged,Cash,True,North,Mexico
722,2020-01-05 11:40:32,1069,536,5096.553818493923,Online,High,WH-2,Regular,Pending,Satisfied,False,Not Specified,Wire Transfer,True,South,Mexico
960,2020-01-04 03:01:37,1088,527,5380.224625,Direct,Low,WH-1,Express,Delivered,Neutral,False,Wrong Item,Cash,True,West,Canada
466,2020-01-02 12:58:23,1021,520,4380.328023,Partner,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,Cash,True,North,Canada
700,2020-01-04 09:56:45,1064,551,4261.403649,Reseller,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Unknown,Wire Transfer,False,North,Canada
629,2020-01-09 01:43:47,1067,515,2180.521033,Reseller,Critical,WH-2,Express,Backorder,Satisfied,True,Wrong Item,PayPal,False,North,USA
534,2020-01-05 13:11:21,1094,544,5965.912145,Direct,Critical,WH-2,Overnight,Delivered,Neutral,True,Not Specified,Cash,True,North,Canada
502,2020-01-08 20:19:28,1059,501,5096.553818493923,Direct,Low,WH-1,Overnight,Delivered,Satisfied,False,Wrong Item,Cash,True,South,Canada
538,2020-01-07 03:53:31,1083,545,2649.588085,Direct,Low,WH-1,Express,Cancelled,Neutral,True,Late,Credit Card,False,East,Mexico
129,2020-01-01 08:38:55,1093,514,2756.046289,Direct,Medium,WH-3,Regular,Cancelled,Neutral,True,Damaged,PayPal,True,North,USA
148,2020-01-03 14:16:13,1046,557,5096.553818493923,Reseller,High,WH-3,2-Day,Delivered,Neutral,True,Late,Credit Card,True,North,Canada
964,2020-01-07 06:42:10,1005,511,3213.446891,Partner,High,WH-1,Overnight,Delivered,Neutral,True,Damaged,PayPal,True,East,Canada
759,2020-01-09 19:14:36,1074,513,1265.846349,Partner,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Late,Cash,True,East,Canada
603,2020-01-06 10:22:42,1054,513,9224.77665,Partner,Medium,WH-1,Regular,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,Mexico
76,2020-01-01 19:40:32,1064,512,8528.648089,Reseller,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Cash,True,South,Canada
263,2020-01-07 01:04:52,1066,533,2966.87297,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,False,West,Mexico
112,2020-01-07 12:58:23,1043,534,2121.729451,Partner,High,WH-2,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
65,2020-01-03 11:01:37,1057,537,8344.25404,Reseller,High,WH-1,Regular,Pending,Unsatisfied,True,Late,Credit Card,True,South,Mexico
185,2020-01-08 20:06:29,1056,553,1087.180377,Direct,High,WH-2,Express,Delivered,Satisfied,True,Unknown,PayPal,True,North,Mexico
738,2020-01-08 10:22:42,1017,513,4221.55328,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,North,Canada
920,2020-01-02 08:00:00,1087,530,5436.31092,Online,Low,WH-1,Express,Cancelled,Satisfied,False,Late,Cash,False,East,Canada
711,2020-01-02 12:06:29,1040,553,3723.400039,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Credit Card,True,East,Mexico
55,2020-01-03 04:32:26,1034,530,2683.353895,Partner,Low,WH-3,Regular,Cancelled,Neutral,False,Late,Cash,False,North,Mexico
149,2020-01-04 09:43:47,1034,505,8355.156329,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Wire Transfer,False,North,Mexico
830,2020-01-03 02:35:41,1086,554,4173.717042,Direct,High,WH-3,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,North,USA
430,2020-01-01 06:55:08,1074,520,5669.887294,Partner,Low,WH-1,2-Day,Backorder,Neutral,False,Damaged,Cash,True,South,USA
25,2020-01-05 10:09:44,1081,553,5955.731963,Online,Critical,WH-2,2-Day,Pending,Satisfied,False,Damaged,PayPal,False,North,Canada
903,2020-01-05 12:58:23,1059,547,5096.553818493923,Partner,High,WH-3,Regular,Backorder,Satisfied,False,Late,Cash,False,South,USA
319,2020-01-05 14:16:13,1060,554,8239.374545,Online,High,WH-2,2-Day,Delivered,Neutral,True,Damaged,Credit Card,True,South,Canada
778,2020-01-01 13:11:21,1089,549,5404.691342,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
102,2020-01-02 10:48:39,1074,547,4929.844423,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,True,Not Specified,Cash,False,North,Canada
473,2020-01-01 21:11:21,1063,520,6594.292572,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,Canada
310,2020-01-07 21:37:18,1015,522,1605.405609,Partner,Low,WH-1,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,East,Canada
7,2020-01-07 07:21:05,1011,542,3372.985357,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,East,Mexico
728,2020-01-07 23:34:03,1099,504,9434.787552,Partner,Critical,WH-2,2-Day,Pending,Satisfied,False,Wrong Item,Credit Card,True,West,Mexico
927,2020-01-07 01:56:45,1050,505,9518.094509,Online,Critical,WH-1,Regular,Pending,Neutral,True,Not Specified,Cash,True,West,USA
20,2020-01-02 04:06:29,1001,523,8312.621506,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,False,Unknown,Wire Transfer,True,West,Canada
655,2020-01-05 01:43:47,1066,546,744.0516263,Online,High,WH-1,Regular,Pending,Satisfied,True,Wrong Item,Credit Card,True,South,USA
904,2020-01-02 17:04:52,1072,557,9793.096351,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,False,North,Canada
833,2020-01-07 18:09:44,1082,549,5361.220748,Direct,High,WH-3,Express,Backorder,Unsatisfied,False,Wrong Item,Cash,True,North,USA
86,2020-01-01 17:17:50,1063,518,8771.355824,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,False,Late,Wire Transfer,False,West,USA
190,2020-01-08 17:17:50,1038,520,9696.725624,Reseller,High,WH-2,Overnight,Cancelled,Neutral,True,Late,Cash,False,West,USA
